start	end	text
0	8200	Mokbang, a community on YouTube built on the consumption of obscene amounts of food for
8200	10320	the entertainment of bewildered onlookers.
10320	15960	This is Nicholas Perry, aka Nikocado Avocado, a rather controversial figure on the platform.
15960	19560	He's been in a few incidents that hit the bigwig's radar upstairs.
19560	21560	Looks like a douchebag.
21560	23560	You're one to talk.
23560	27560	Recon agents have acquired its current location and are holding a perimeter on the Alpha site.
27560	29560	You've been tasked with eliminating the target.
29560	31560	Distraction points have been-
31560	33560	Look, why exactly do we care?
33560	37560	Well, you see, Alpha Strand doesn't even check that we want you to try out in the field.
37560	39560	Hey, dude.
39560	41560	What the f*** is this?
41560	43560	What?
43560	49560	Oh, no, you won't be able to access that video in your current location.
49560	51560	That's stupid.
51560	53560	Mm-hmm.
53560	57560	If we could test out the incendiary plasma grenades on them, that'd be great.
57560	59560	Incendiary pla- How'd those work?
59560	61560	I just told you how they work.
61560	63560	How am I supposed to watch this if it's blocked?
63560	65560	I'm glad you asked.
67560	69560	Well, well, well.
69560	71560	Hey, Tro.
71560	73560	Haven't seen you since Acapulco.
73560	75560	Acapulco?
75560	77560	F***, you told me we go to Acapulco together.
77560	79560	That's our special place. Remember one time we-
79560	81560	Look, man, can we not talk about that?
81560	83560	Of course I'm listening to you.
83560	85560	Listen, don't you guys normally have black hair?
85560	87560	Well, yeah.
87560	89560	That's a surprise you noticed, actually.
89560	91560	Oh, you know I did. What'd you do to it?
91560	93560	Well- I can't see your video, dude.
93560	95560	That's because your location doesn't allow it.
95560	97560	It's garbage.
97560	99560	Just turn on your VPN.
99560	101560	I don't know what that is.
101560	103560	Well, then, I suppose I'll bring you up to speed.
103560	109560	A VPN, or Virtual Private Network, is an online device which allows you to adjust or hide your IP address,
110560	115560	while providing an additional layer of security for your personal data through the process of encryption.
115560	116560	Huh.
116560	121560	So, for example, after this rather stressful mission, you will probably want to unwind by watching a motion picture.
121560	126560	However, you may find the current Netflix repertoire somewhat underwhelming or repetitive.
126560	134560	By using Surfshark VPN, you can relocate to another country, which will offer you a new selection of films to quench your cinephilic designs.
134560	138560	As a twat with too much free time, particularly in this lockdown, I know I've watched a lot recently.
138560	142560	This is all well and good, but I don't watch that many movies, bud.
142560	146560	Plus, the ladies keep me pretty busy, and you know how they are.
146560	147560	One second.
147560	149560	It was pretty scary, but, like-
149560	154560	Oh my god, now how did you get it like that? Like, what's the technique? Like, you know-
154560	156560	Oh yeah, well, what I do is-
157560	163560	Well, what if you were researching one of your targets and a site which you needed access to was blocked?
163560	165560	Go on.
165560	170560	Using Surfshark VPN will allow you to adjust your settings to bypass this barrier.
170560	177560	You can also use their clean web add-on to make sure those malicious sites out there don't pull the old switcheroo on you and compromise your security.
177560	178560	Alright, what's the catch?
178560	180560	No catch, just a deal.
180560	181560	Send it.
181560	188560	Well, the deal is, if you use code OPINION at checkout, you'll receive three months free alongside 85% off a two-year subscription,
188560	193560	giving you over two years of Surfshark for the price of just four months.
193560	194560	Is this an ad read?
194560	199560	Hm. All you have to do is click the link in the description below and select the plan in reference.
199560	202560	They even offer a 30-day money-back guarantee if you're not satisfied.
202560	205560	So there's really, truly, no risk at all.
205560	208560	You sly dog. Alright, I'mma get it, I'mma get it.
208560	209560	TK.
209560	210560	What?
210560	211560	Are you kidding me?
211560	212560	Look, Tro calls and put me on to something, right?
212560	213560	Oh, hey, Tro.
213560	214560	Ah, hello, Em.
214560	216560	Finally told him about that VPN, huh?
216560	217560	What?
217560	218560	He's always been a bit slow, hasn't he?
218560	219560	Always.
219560	220560	Private call?
220560	221560	Hey, pull up.
224560	228560	I was so healthy.
228560	232560	I had rice and beans and fish.
232560	234560	Maybe this is all water weight.
234560	235560	I'm holding on to water weight.
235560	237560	I need to get this off my chest.
237560	240560	I need to, you know, for my heart.
240560	241560	For my heart.
241560	243560	I don't even know why.
243560	244560	I don't know what I did to deserve this.
244560	246560	I have no idea what I did wrong.
246560	248560	I am not having it today.
249560	265560	Hello, ladies and gentlemen, and welcome to The Right Opinion, the home of a twat with
265560	270000	too much free time, and what a year 2020 has quickly devolved into.
270000	275360	The turn of a new decade was met by excitement and anticipation from many, myself included.
275360	280360	Needless to say, I think disappointed may be an understatement when summarising my sentiments.
280360	284280	With the world falling down around us, it can be easy to lose faith in humanity, but
284280	286480	maybe that faith was misplaced all along.
286480	287480	What do I mean?
287480	289760	Well, let's dabble into today's topic.
289760	290760	Drama.
290760	294420	In the world of YouTube, the word drama is typically used to refer to a conflict regarding
294420	297000	a creator or multiple creators at that.
297000	300280	It's a pretty central theme to the current content that I make on my channel, and is
300280	303040	a focal point for multiple commentators alike.
303040	307520	We tend to associate most drama with a more contemporary era of YouTube, originating from
307520	313280	the mid 2010s, spearheaded by many commentators, and popularised by series like Content Cop.
313280	317640	But drama has existed since the dawn of YouTube, but I remember all the way back in 2012 when
317640	322840	I watched a lot of Call of Duty content, because, as you know, I am a gamer, and there was a
322840	327320	very renowned Callout video uploaded which obtained well over a million views, and probably
327320	330480	would have obtained many more if it hadn't been deleted.
330480	334600	In an environment like that, such a statistic was hugely impressive, and it had a great
334600	339600	impact on the YouTuber it was directed at who left the internet altogether shortly after.
339600	344080	However, with the constant manifestation of communities, and lack of real culture surrounding
344080	348400	the nature of drama, with it more seeming like an unintended side effect, nothing ever
348400	353600	seemed to mould its way into YouTube history, and we tend to reminisce about the early 2010s
353600	357200	on YouTube with the innocent nostalgia that we have since assigned to it.
357200	361440	That's not a facet that can be considered with the commentary era, and since its rise,
361440	367560	every major conflict seems like a blemish imprinted on this beautiful platform, for better and for worse.
367560	371200	Yet the sensation that drama provokes has ever remained the same.
371200	376520	It was still one of the most iconic feelings when that Call of Duty drama in 2012 was transpiring.
376520	380440	It was a rush, someone being exposed, conflict within the community.
380440	385320	The truth is plain, many creators and audiences alike thrive on drama.
385360	391800	The appeal of it is indisputable, and as it has grown out of its reputation as a byproduct and into its own genre,
391800	396840	it has become more powerful, and people feel less afraid to indulge their more dramatic side.
396840	401840	On top of this, with the increased mobilisation of online communities, it has been granted additional
401840	405560	consequential value that we can observe over the past few years.
405560	411000	One of the most prominent outcomes of this is exposed culture, when a person makes strong or revelatory
411000	416680	claims regarding another individual and their behaviour, typically with the intent of depicting a character
416680	421480	that had previously not been shown to the audience. You might find someone sitting quite sternly,
421480	425800	glaring at the camera, before going into the details of whatever they wish to disclose,
425800	431320	or you might just see a neatly posted twit longer. The overarching message will tell you that this person
431320	437120	isn't who you thought they were, whether it's mere business malpractice, or something a little more sinister.
437160	444040	There can be very real ramifications. The mid-2010s weren't just for sowing the seeds of drama and commentary though,
444040	449760	no, in fact, many new creative genres rose to YouTube prominence, one of those being Mukbang's.
449760	454920	Mukbang is another delightful portmanteau whose literal translation would be eatcast.
454920	458680	With such information, you can probably take a guess at what I'm referring to.
459560	462400	Three, two, one, go.
462400	468680	Yes, the videos where we have an individual consuming portions of food, often accompanied by them making casual chitchat
468680	476160	with the audience. It originated in South Korea towards the end of the 2000s, but only really caught fire in 2015,
476160	482000	when a few larger channels began to pay attention to it. Since then, we've seen a wave of creators all over the spectrum
482000	487120	take part, either engaging in it as a side-venture, or as their dedicated pursuits.
