start	end	text
0	7000	What's up guys? So it's always been a dream of mine to become a pro YouTube gamer.
7000	12000	So today I'm coming at you with a fresh new gameplay commentary.
12000	15000	Now the game we're going to be playing today just came out.
15000	19000	There's tons of hype surrounding it. It's a class-based first-person shooter.
19000	24000	It's TF2. Why would it be anything other than TF2?
25000	29000	I can just get a clear shot! Oh, a headshot!
30000	33000	Oh, epic sentry kill!
33000	38000	Oh, mid-dude! Oh, a headshot!
46000	49000	Whoa, this guy has a cool font in his name. How do you do that?
49000	51000	Fucking McJuggins?
51000	53000	Hey there Juggies, it's your old pal McJuggins.
53000	55000	Should I take it? I'm going to take it.
55000	58000	Alright, let's see what this black box can do.
58000	61000	I don't like the way you said black box.
62000	68000	What's up guys, and welcome to another Team Fortress 2 gameplay commentary.
69000	72000	Team Fortress.
73000	76000	Wait, is this the same spy? Ah!
77000	80000	RKO out of nowhere! RKO!
80000	82000	Hey, we were getting stomped last round, so...
82000	84000	Tables have turned.
90000	92000	Oh god, no, he's going to kill me! Ah!
92000	94000	Like, auto-balance!
94000	95000	Tables have turned.
95000	97000	Ayy, oh wait, let's use him now.
97000	99000	The tables are turning!
99000	101000	Can you feel the tables?
101000	104000	The tables turned so hard that you launched me.
104000	106000	The fucking tables!
106000	108000	Look at the tables! Ah!
108000	110000	That table didn't turn.
110000	113000	I don't want to live on this planet anymore.
118000	120000	Hey there Juggies, it's your old pal McJuggins.
120000	122000	Fucking McJuggins.
122000	124000	God, I can't hit him.
124000	126000	McJuggins! Damn you McJuggins!
126000	128000	Thanks for the dispenser, bro.
128000	130000	You're just awesome, man.
131000	134000	Really good dispenser, buddy.
146000	149000	Ooh, sorry about that.
151000	153000	Oh my god, this medic!
153000	155000	Ah! Look at this medic!
155000	157000	Stand back to the...
159000	162000	No sign of intelligent life, is there not?
162000	164000	Whoa, whoa, what's over here?
164000	167000	I'll find your super medic when I can.
167000	168000	What's over here?
168000	170000	Aw, man.
170000	172000	Look.
172000	174000	It's in this room.
174000	175000	What is that room for?
175000	177000	It's me, Austin!
177000	178000	Aw, son of a bitch!
178000	181000	Amazing legendary spy who has senpai in his name.
181000	184000	What the fuck is this anime shit? Get that off the screen.
184000	188000	Oh my god, Cleveland is just destroying Toronto.
188000	193000	It's just like the Cleveland Cavalier is hunched over the Toronto Raptors,
193000	197000	just letting out a giant Cleveland steamer.
197000	199000	Ah! Headshots, ah!
199000	200000	Oh my god!
200000	203000	Hey there, Juggies, it's your old pal McJuggins!
204000	205000	Okay, um...
205000	207000	Where'd he go? Wait, what?
207000	208000	Pyro?
210000	212000	Okay...
212000	214000	Um...
216000	220000	Wait, fuck, he's got unusuals. What am I supposed to do?
221000	224000	Alright, gums up! Let's do this!
224000	228000	And feel the power!
231000	234000	Down goes Fraser! Down goes Fraser!
234000	235000	Ah!
235000	236000	It doesn't matter what he's got.
236000	237000	Get fucking back burned!
237000	239000	Get back burned!
239000	240000	Alright, who's next?
240000	241000	You're next!
241000	242000	Ah!
246000	248000	Ooh, that's a lot of people.
248000	249000	Ah-ha!
249000	251000	Ah-ha!
251000	253000	Look who's taunting! Oh!
254000	255000	Oh god!
256000	257000	This is bad!
258000	259000	Fucking bad!
262000	263000	Oh god! Oh god!
265000	266000	They're chasing me!
272000	277000	Oh! Bad assist! I did four! Four!
277000	279000	I'm not gonna fight you.
280000	283000	Ooh, this is not a safe space.
283000	284000	This is not a safe space.
284000	286000	This is not a safe space.
296000	297000	Ah!
297000	300000	I am going to tear down your safe space!
301000	303000	I'll take care of him, Jenny!
304000	307000	You can't ruin our lives, reality!
307000	309000	Our safe space will keep you out!
309000	310000	Rot!
310000	312000	Just kidding, I'll tear that out real quick.
312000	314000	Shut the fuck up!
315000	316000	Ah.
316000	317000	Oh.
317000	319000	Oh, you wanna fight?
319000	320000	Oh.
