start	end	text
0	6020	A three-story building is about ten meters tall, six times bigger than you.
6020	10940	In the opposite direction, six times smaller than you, you get things like a cute squirrel,
10940	14060	about 27 centimeters small.
14060	18920	So the building is just as big relative to you as you are to a squirrel.
18920	20220	You're in the middle.
20220	22220	It's easy to understand.
22220	26320	In fact, you are in the middle of everything in the universe.
26320	31680	Let's go on a fantastical journey together, to the small and the large, and see if it's
31680	33680	really true.
33680	36880	An A320 is 37 meters long.
36880	40720	The Rufus hummingbird is around 7 centimeters.
40720	45960	Both of these fliers are 23 times bigger or smaller than you, and both fly into continental
45960	47160	distances.
47160	51140	The tiny bird migrates between Alaska and Mexico.
51140	56140	If the hummingbird were the same size as the jet, it would circle the Earth 85 times every
56140	57140	year.
57140	64060	Dinoponera, the largest ant in the world, is about 55 times smaller than you.
64060	68020	Their small colonies have around 100 individuals, but no queens.
68020	73580	Instead, they ruthlessly compete for status within the nest, which can reach 1.2 meters
73580	74700	deep.
74700	79540	If humans lived like Dinoponera, we'd be building towers of over 25 stories, filled
79540	85020	with offices and ruthlessly competing for status, and wait.
85020	90700	The deadliest and most annoying insect in the world is the mosquito, 235 times smaller
90700	95240	than you, while on the other end, the Empire State Building is about that much larger than
95240	96420	you.
96420	101500	Kind of unimaginable how something this small creates so much devastation for something
101500	102500	that big.
102500	106760	We're getting to the borders of human perception now.
106760	112480	Like coarse grains of sand about 3 millimeters, 550 times smaller than you.
112480	118240	You can feel their shape and roughness between your fingers, and if you focus, see them individually.
118240	123160	We mix them into concrete that can hold up the tallest towers ever built, like the 828
123160	127360	meter tall Burj Khalifa that's 500 times larger than you.
127360	132400	If you were that tall, people would be as small to you as grains of sand in your hand.
132400	135200	Hey, be gentle.
135200	139140	Anything smaller or bigger, and it becomes hard to grasp.
139140	144700	A medium-sized city like Lisbon is about 6,000 times larger than yourself, and permeated
144700	148460	by a network of highways, roads, and alleys.
148460	153220	On the other end, about 6,000 times smaller than you, are your small arteries permeating
153220	154220	your whole body.
154220	158820	Actually, you're in the middle between your network of blood vessels and the network of
158820	160460	a city like Lisbon.
160460	165120	If you think of a city as a living being, you find more and more parallels.
165120	171680	A small alley is as small to the city as an arterial 0.1 millimeters wide is to you.
171680	177560	Your tiniest capillaries are to you what the pipes bringing water to homes are to Lisbon.
177560	182880	Going further, 100,000 times smaller than you, we reach a typical skin cell about 30
182880	184200	micrometers in diameter.
184200	189860	A neutrophil is half as big, and one of your red blood cells is merely 7 micrometers.
189860	194740	They are as small to you as you are to the entire Tokyo metropolitan area, the largest
194740	199100	urban area in the world spanning over 160 kilometers.
199100	203920	You are so incredibly big, filled with so much complexity, so many different moving
203920	205420	parts.
205420	209780	Or are you just a cell in the human civilization's superstructure?
209780	211180	Are you both?
211180	214260	Our steps are getting larger and larger now.
