start	end	text
0	9840	So, for today's episode, halfway through watching the first season, Taftaj has hitched her her
9840	12040	cart to our ride. Welcome aboard.
12040	13680	It's true. Thanks, Deb.
13680	14680	So welcome aboard.
14680	15680	Taftaj.
15680	19880	Taftaj is a friend of mine from a different sector of the internet, and I figured we could
19880	25300	make the worlds collide. We'll see if we can bring you into like the arched Sargon sphere.
25300	27300	You can say hello to some people.
27300	31740	But the plan to infiltrate it begins.
31740	37700	So we are indeed halfway through the season, and you caught up to do this with us, right?
37700	38780	I did.
38780	42580	And how do you how do you feel about the first four episodes?
42580	46700	I'll be controversial and say that I didn't think they were that bad. I thought they were
46700	51720	they were very pretty. I'm not enough of a Lord of the Rings nerd to like notice every
51720	56860	detail and be like, um, actually, this is not correct. I've been enjoying it. I think
56860	61460	the pacing is a little bit slow, but it helps when you watch it on two times speed.
61460	66140	So wait, you've been watching it on two times speed?
66140	67620	I had to catch up somehow.
67620	74540	I mean, each episode is an hour long. I'll grant her that.
74540	79820	And after having watched it at 1x speed, I think, if anything, she's far smarter than
79820	80820	us.
80820	84460	Yeah, maybe it is more enjoyable on two times speed. Who knows?
84460	90100	I glance over I'm like, Oh, thank God, we're getting past the cringy parts and we're getting
90100	93500	straight to the pretty scene. And that's all good.
93500	97780	And you know, to be fair to the show, it does have some pretty good CG.
97780	99720	It does. It looks very expensive.
99720	103300	If you knew absolutely nothing about Lord of the Rings, and you just thought this was
103300	107300	some kind of Game of Thrones ish show, it might seem okay, but
107300	110340	What is your biggest critique of it so far?
110340	114660	Is that it's not Lord of the Rings, because Lord of the Rings has a specific style of
114660	119300	storytelling has a very specific world. And it's just none of those things, at least in
119300	120580	my opinion, what do you guys think?
120580	125620	I kind of feel like it's missing that Tolkien vibe. Because if it was a Tolkien story, everybody
125620	130420	be smoking the pipe. They always smoke pipes.
130420	133620	The man more pipe smoking. That's what it means.
133620	138340	Just hook it up. Everybody. This sorrow old guy should just like spend the show smoking
138340	141340	with the harpets.
141340	143500	Smoking the fireflies.
143500	149980	My biggest complaint is that it is aggressively not a Tolkien show, like they go out of their
149980	153180	way to de-talkinify it.
153180	158980	Disa is a perfect example of this because Disa is actually a quite good character, which
158980	164020	is acted out in a fairly good way. And if it was just that she was black, I'd be like
164020	170260	2022. But no, they also had to shave her, which genuinely annoys me because like, okay,
170260	175980	you had a good character, a good actress here. And then you just have to have a middle finger.
175980	180420	Even in the Peter Jackson films, because I watched Return of the King today, actually,
180420	185740	and one of the scenes where the the Gondorian and Rohirric army are marching towards the
185740	189540	Black Gate. There's actually a Black Gondorian in the background, but it doesn't bother me
189540	193540	in the slightest because, well, it's not done in such a way to be like, oh, we're being
193540	198580	different. We're doing it to modernize the story. It's like, no, they just needed an
198580	203060	extra actor and, you know, he fit the shoes. So good for him.
203060	208020	At the risk of sounding like, I don't know, a little bit racist. I think that the good
208020	213780	thing about the characters that are black in this show is that it doesn't feel like
213780	218100	they're drawing great attention to the fact that they're black. Like, I feel like these
218100	223060	characters are like just characters that happen to be black. And, you know, any sort
223060	229540	of like cultural associations to real world races seem like they're not really there.
229540	235060	So I think that like when I watch these characters, like I can just see them as dwarves and elves
235060	239340	with the only thing and like at the risk of retreading ground that we've already gone
239340	244580	over being like some aesthetic stuff. Like, I agree. It's a little bit weird to see like
244660	250020	very dwarfy characters and she like has barely any beard. I think that like does throw me off
250020	256260	a little bit. But besides that, I think that the skin colors of the characters have been
256260	261060	less jarring than I expected them to be. I will say this. The show is not actually
261060	264580	particularly woke in the traditional sense of the word.
264580	269220	I agree. It is. It is just in the casting choice and the fact that they seem to be making
270180	274420	an effort to undermine Tolkien's work in minigames.
274420	279220	Like, imagine if they played into like strong independent black woman stereotypes or something.
279940	281460	That would be like unbearable.
281460	287220	Imagine if they had contemporary allusions to like modern politics.
287220	288100	Exactly.
288100	292660	Especially like modern racial politics. Imagine if they had this like this is like
292660	293860	Which they haven't done yet.
294500	297940	Or hey, this is dissentus or whatever.
298740	300660	God, that would be awful.
300660	304020	Well, hold on a second, Leith, because we actually missed it in the last episode.
304020	307060	We were joking about something else and we actually let a line slip by
307620	314820	where there's that one rioter who says that elven workers are coming to steal the trades of Numenor.
315380	316020	That's true.
316980	318420	They had that one scene.
318420	321540	And then I DMed you. I was like based to deport the elves.
322740	326660	Notice how the the black elf character, one thing that's weird about him,
326660	329380	that's also kind of jarring, isn't necessarily the fact that he's black,
329380	332420	but it's the fact that he's missing one of the core things that elves have.
332980	335620	Sort of long, you know, beautiful flowing hair.
336500	337380	Also personality.
337380	339460	You're not sure of a few elves.
339460	343620	Because they shouldn't have short hair and stuff like that.
343620	349700	Because they're always described in the books as to have, you know, long, very beautiful flowing hair.
350580	356420	Again, it's one of those middle fingers that they know this isn't how elves look,
356420	359700	but they decide, OK, we got to fuck the communities out of my mind.
359700	363220	I also don't like Adam Deere's actor at all.
363220	366740	I think he's a plank of fucking wood who has precisely one facial expression.
366740	367780	He hasn't either.
367780	372500	They're not throwing him a bone or he's just not really taking the scenes by storm.
372500	375140	Like the what's that one bad guy shows up?
375140	378980	Remember, he stole that scene absolutely from under him.
378980	380580	Is it Adar or Adal?
380580	380980	Adar.
382900	384180	He shows up too.
384180	386180	That's great in terms of his acting.
386820	389380	Diversity higher elf is an actual nectar.
389380	390580	He's a fucking model.
391300	392340	Oh, God.
392340	393700	Is that why you suck so much?
394260	395300	That's why you suck so much in the camera.
395300	399780	Why would you give him like just have him play an extra, not be the front and center?
400580	401460	He does give up.
402020	405060	He does come across as a plank of wood for most of the movie.
405700	410020	I totally see like the model thing because it does seem like he's kind of making faces.
410980	411700	Blue steel.
412260	416180	I need to make a face for the for the cover art of this poster.
416420	416740	Okay.
419220	420260	Oh, God.
420260	423700	I think he's probably the worst character in the show.
423700	424900	There's no character to him.
425460	431060	Like Galadriel, even though she's not Galadriel from from the movies or the books, she at
431060	432340	least has a character.
432340	433620	She's she's angry.
433620	435860	It sort of happens to him.
437460	444420	He wanders around, he gets captured and then he becomes like the only survivor because
444420	445780	he's special or lucky.
446420	447780	Maybe he'll become a character.
447780	451300	And he gets to meet, I don't know, he gets to meet a dar.
452740	455540	He also gets to have some human pussy, some humusy.
456260	457300	Humusy, yes.
457300	458660	A hussy, if you will.
458660	463540	I mentioned last week that I got a package from Amazon with the Lord of the Rings tape.
463540	469940	Since uploading that video, I've been inundated with people posting me their images of Lord
469940	471380	of the Rings packages.
471380	474420	Apparently, everyone's getting this shit right now.
474420	476980	There's Lord of the Rings tape on Amazon boxes.
476980	478580	There's Lord of the Rings boxes.
479140	481220	Like if you order something from Amazon, it's big enough.
481220	483620	You just get it in a giant Lord of the Rings chest.
483620	486660	They're really going all out with the advertisement here for this show.
486660	488100	They really want people to watch this.
488100	489620	I'm kind of curious to see if it has an impact.
489620	491860	I got a Lord of the Rings wrapping with one of my packages.
491860	494900	Not all of them were Lord of the Rings packages, mind you.
494900	495300	Yeah.
495300	497380	They want us to watch the show.
497380	498980	I'm already watching it on Amazon.
