start	end	text
0	13320	🎵
13320	18480	🎵 Doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo 🎵
18480	21680	Hi everyone, I'm the pro.
21680	23680	Here we fucking go!
23680	25680	Rest on no talent, k.
25680	29680	This is like kind of an odd, very odd episode.
29680	31680	Is it? Is it odd?
31680	34680	It's a mixture of- I know why it's odd! We're on a new couch!
34680	35680	Oh yeah!
35680	37680	Look at this beautiful fucking thing.
37680	39680	It's Navajo print.
39680	43680	Cabbage said, I feel really comfortable in this for some strange reason.
43680	47680	And Megan thought it was cool.
47680	51680	It's pretty comfortable. It's better than that one that sucks so much.
51680	52680	Yeah.
52680	53680	I mean, you'll see-
53680	56680	Definitely tip it down the stairs and it broke.
56680	58680	We were getting an idea.
58680	60680	It broke even more.
60680	65680	You'll see the other couch for a while because of backlogs of episodes and stuff.
65680	66680	This is recent.
66680	68680	This is the new. This is the new couch.
68680	71680	Anyways, the couch is awesome.
71680	73680	The couch is great.
73680	75680	That's all I have to say about the couch.
76680	82680	What couch manufacturer makes these cushions come off?
82680	85680	These should be stuck on the back of the couch.
85680	90680	Okay, I'm gonna go Rick James. I'm gonna say fuck your couch.
90680	94680	People clicked on this link because it said Zoe Quinn.
94680	96680	So we should probably talk about Zoe Quinn.
96680	99680	She's the one that made this game.
99680	102680	It's more of a depression simulator.
102680	104680	It's an educational tool.
104680	106680	You know what this game is?
106680	111680	It's when you get one of those shitty pick your own adventure novels where you just choose through.
111680	113680	Yeah, it is like a choose your own adventure.
113680	115680	All it is is reading.
115680	117680	It's not a game. This is not a video game.
117680	120680	People talk about visual novels being video games.
120680	123680	Visual novels. Phoenix Wright.
124680	126680	What else was there?
128680	130680	That's the only one that comes to mind for me.
131680	133680	Cacho Sojo.
134680	135680	Yeah.
135680	138680	The one about all the crippled girls. He ended up banging.
138680	140680	Oh yeah.
140680	142680	He's like a burn victim. The girl who's mute.
142680	143680	Oh yeah.
143680	144680	Let's begin the game.
144680	146680	Let's play Depression Quest.
146680	149680	Well, I kind of wanted to give a little bit of a...
151680	153680	Shut the fuck up.
154680	160680	This is like the week after Robin Williams killed himself.
160680	167680	Why is Robin... Don't sully Robin Williams' name by dragging him through Zoe Quinn's vagina.
169680	170680	Too bad.
171680	173680	Let's resume the game. Click on resume the game already.
174680	175680	I'm...
177680	182680	This emotional character is probably mostly describable except as a sort of double bind which any
182680	184680	clash all the alternatives associated with...
184680	186680	This is an ugly font.
186680	192680	Sitting or standing, doing or resting, speaking or keeping silent, living or dying are not just unpleasant but literally horrible.
192680	200680	You know, when she brought this game on Steam I thought she'd actually make it look like a game and not just like the HTML click through links that it was.
200680	201680	Yeah.
201680	203680	Nope. Looks the exact same.
204680	207680	Depression Quest is a game that deals with living and depression and very little...
207680	209680	You don't need to read everything.
209680	211680	View controls. How to play the game.
211680	214680	Yeah. Scroll page, select next... Oh.
215680	217680	You can also have a mouse. Use the mouse.
217680	218680	Yeah.
218680	220680	Fucking example of one.
220680	222680	Example of one.
222680	224680	I can use a controller. Can we use a controller?
225680	226680	Why would you want...
226680	228680	I don't.
228680	230680	Yes, just begin.
230680	232680	Embark on your journey!
234680	236680	Here's the thing about the person that made this game...
238680	240680	Let me get into what I'm doing, okay?
242680	244680	I learned this game because Camera Lady showed it to me.
244680	250680	And what went down with Camera Lady was Zoe Quinn, the maker of this game, was doing a live stream.
251680	254680	And Camera Lady shows up and she's kind of like watching it and seeing what's going on.
254680	260680	And they talk about Depression Quest and some guy plays Depression Quest and they have this very serious conversation about Depression Quest.
261680	275680	And Camera Lady's like, well listen, I have autism and this does not really describe my experience with depression because people with autism and depression both have completely different symptoms.
276680	277680	Well, yeah.
277680	285680	Because she mentioned people with autism don't become lethargic when they have depression like regular people do.
285680	287680	They just become very disorganized.
287680	290680	Because people with autism are always constantly fucking going.
291680	296680	She's like, no, I have focus now. I didn't have focus before.
296680	303680	So my experience with depression is kind of different from this and she wanted to have a conversation about it.
303680	305680	And then Zoe Quinn just blocked her.
305680	308680	Because she's like, no, do not disagree with my vision.
310680	312680	So, welcome to Zoe Quinn everybody.
312680	318680	Yeah. Okay, so Dev just made sure to sit me down before this.
318680	319680	Yes.
319680	324680	And Camera Lady, she said in the past, you know, there's something that happened before.
