start	end	text
0	25720	Hey what's up guys, EpicVlogger52 here with another cool vlog.
25720	30560	Hi everyone, what's happening?
30560	44760	As you can see it's currently 9.35 on a Saturday, today is April 28th, 2018.
44760	54400	What's up everyone, it's big boy vlogger Joey YouTube 68 here with another epic vlog about
54400	56160	my life.
56160	64920	Currently we are watching the NBA playoffs and uh, I don't know, what am I doing?
64920	67840	What is this content that you clicked on, presumably?
67840	73880	Aha, you see, because that's the long game, that's what you gotta do when you're a YouTuber,
73880	77280	because right now, right now it's the present.
77280	81180	Right now it's the present and I'm just recording this with my camera.
81180	88600	But presumably I'm going to edit this content and upload it, and by then it'll be the future.
88600	90740	So hello future people.
90740	98620	So yeah, watching some sports, a lot of people like to pass their time by watching uh, TV
98620	107060	shows or anime, uh but that kind of stuff has never really appealed to me, I'm more
107060	111220	of a sports kind of guy, heck yeah, sports.
111220	122420	We got uh, we got Boston, Boston playing Milwaukee in the playoffs, the NBA first round, Eastern
122420	132180	Conference playoffs, big time basketball going on here, game seven, win or go home.
133180	139860	Man this is absolutely riveting stuff right here, welcome back to another EmperorLemon
139860	146700	live vlog reaction video, where today we're reacting to the playoffs.
146700	153260	By the time this series is over, the NBA playoffs will be over, and um, we'll know who the champion
153260	159460	is, who's it going to be, is it going to be Golden State, is it going to be Houston?
159740	169740	Well uh, currently I'm about to record audio for uh, Minute Memes, Minute Memes, Minute
169740	175460	Minute Minute Memes, haven't done a Minute Memes in a while, um, but yeah here's the
175460	180780	process, I typed everything up in a Google Doc, I'm a script boy, as one YouTube commenter
180780	194100	put it, and uh, another news today, interesting stuff going on with my boy CeeLo, CeeLoGreen,
194100	201220	that was a very stupid comment, but he follows me, I think that's new, he follows me, back,
202100	211380	CeeLo, CeeLo, a good boy, he uh, he does a bunch of research into how YouTube works,
211380	217620	really um, really instrumental in kind of understanding, helping YouTubers understand
217620	226420	the modern workings of YouTube, because everyone knows YouTube's not going to tell us anything.
226420	234900	Today there's actually a reported anomaly, it's an anomaly folks, people are losing subscribers,
234900	243220	but um, yeah it's only uh, it's only big boy, baddie, curse word channels, and not uh, not
243220	251260	kitty kid fun toy channels, also Jake and Logan Paul, you see being a YouTuber is a
251260	259700	lot like dealing with stuff like this, um, YouTube is a huge, huge site, and there's
259700	268060	always a ton of stuff going on that no one has any idea, well that's pretty much all
268060	273700	that happened to me, mine is 41, but yeah be sure to subscribe and help me make my subscriber
273700	278340	videos, and like this video guys, good bye!
278340	287340	Hi everyone, me again, uh, well yeah of course it's me again, who else could it be, I'm the
287340	295780	only one editing this, nevermind, um, just uh, just having a live look in at the fun
295780	303820	recording process, so I got everything uh, I got everything all dialed up, Audacity,
303820	311220	the script, it's currently 10-12pm, and this video will be um, this video will be edited
311220	322460	down to about 2 minutes, 2 minutes 20 seconds, let's say that, um, hey what's up guys, it's
322460	333820	me again, and uh, what I'm doing here is making a timer for minute memes, that's right,
333820	344020	I'm here in the uh, I'm here in the text, the text function of Vegas, and um, I'm going
344020	353060	through one by one, adding the numbers, cause that's how dedicated I am, to making good
353060	363940	content, I will go, I will jump through the hoops, if it means making a final product,
363940	370980	that looks good, this new, this new minute memes, it's kinda got a football type, football
370980	379500	John Madden, big time football aesthetic, so, the thing with that um, the thing with
379500	388740	that style, I'm making the timer have a scoreboard look, and I looked online for just a scoreboard
388740	409460	timer, and all of them kind of suck, so I'd rather make my own, man nobody watches NASCAR,
409460	416300	you know like, in all the years I went to school, all the kids I ever met, I probably
