start	end	text
0	3600	Welcome to SJ weekly for the 25th of November 2018
4500	9360	Today, I'm drinking. It's called 8 o'clock coffee. Let's let's give it a try
13120	18120	Hmm oh it's good coffee, but I didn't put enough milk in hold on a second
22180	24760	Yes in Canada milk comes in bags
30000	32000	Oh
40960	46880	There we go perfect, I know my baby I like I like sugar and and milk in my coffee
46880	50160	I know let's start with my friend low ping
50840	54660	He's an Italian chef making kissy fingers apparently
55180	61720	Let's see what you enjoy so much if a post starts with hey folks, you know, everything after it is going to suck hard shit
62340	66780	Yeah, it is one of those things, you know, like yass Queen's sleigh or
67500	72960	Maybe just maybe or let's unpack this a little bit. It's one of those things, right?
73700	75220	Hey folks
75220	76500	using mixed
76500	78140	capitalized slash
78140	82940	Capitalized letters to mock a point is super ableist and possibly classist
82940	88800	If you can't ridicule bigotry without resorting to bigotry like that need to work on yourself a lot
89100	94700	the problem with this type of reasoning aside from how ridiculously stupid it is is that
95500	100620	Eventually, you're gonna get to the point where you're not going to be able to describe the difference between good and bad
100800	105740	Because they will say that all the various descriptors of things that are good and things that are bad are
106180	111640	Oppressive because these people fundamentally don't believe in in hierarchy and in value systems
111780	116700	So if you don't have a hierarchy, you don't have a system of values. How can you judge? What is good?
116700	117780	And what is bad?
117780	122900	CNN's Don Lemon we have to stop humanizing people and realize that the biggest terror threat in this country is white men
123140	126020	Most of them radicalized to the right and we have to start doing something about them
126060	130220	I'm gonna have a video probably one of those short bite-sized videos on this topic soon
130340	136740	But let's let's watch this and just see how ridiculous it actually is we messaged about this a little bit this weekend
136740	141500	I keep trying to point out to people not to demonize any one group or any one ethnicity
141620	147100	But we keep thinking that the biggest terror threat is something else some some people who are marching
147180	153980	You know towards the border like it's imminent and the last time they did this a couple hundred people came and they you know
154740	157580	Most of them did get into the country most of them tired
157580	160660	You know got tuckered out before they even made it to the border
162060	168980	So we have to stop demonizing people and realize the biggest terror threat in this country is
169700	175940	White men most of them radicalized right up to the right and we have to start doing something about them
175940	181460	There is no travel ban on them. There is no ban on you know, they had the Muslim ban
181460	184260	There is no white guy ban. So what do we do about that?
185020	189620	Can you imagine going on CNN and saying the exact same thing about black men
190700	195920	We have to stop demonizing people and realize the biggest terror threat in this country is black men
196100	200320	Most of them radicalized to the left and we have to start doing something about them
200780	205340	Imagine saying that you would lose your job at CNN. You'd be escorted out of the building
205340	211020	You'd probably be shot in an alleyway somewhere. I really do love Twitter. It's it's the best source of stuff like this
211020	213020	Online
214180	219160	Trolling comes entirely from Americans. I see no trolling coming from Europeans or people from anywhere else in the world
220180	223220	someone needs to make a social study on why this is um
224220	228060	I'm I'm Canadian and I troll quite a bit online
228800	232280	No offense, but this anecdote is totally false obviously false
232940	237020	No offense to you, but you don't know what Europeans are like online because you're American
237020	241000	That's why so many people were triggered by this tweet. I'm English not American
241020	243020	but
243980	247580	Do you really think that Australians don't troll
248300	251980	Do you really think that anybody else doesn't troll on the internet?
252100	253580	Let's get down to business
253580	259700	University staff told that capital letters could frighten anxious students lecturers also urged to avoid
259980	267700	Negative language and using the word don't so you can't all caps anything now and you can't mix caps anything now
267780	273980	And you also can't use the word don't why is it that university students have less of a spine than five-year-olds
274300	281220	The memo warned that writing in uppercase letters a common method for drawing attention to key points could make the task seem
281660	284220	Intimidating and frighten the students into failure
284900	291020	Really, so you're going to fail because someone all caps a word or a sentence
291100	295540	Maybe maybe that's why I like here check this out. Check this out. I'm gonna start all caps thing. All right
297700	303500	There you go. I just all caps something and all I have to do is do this and then students will start to fail
303500	307900	Their exams, that's it. That's all you got to do. I mean, it's got nothing to do with studying
308060	314140	It's got nothing to do with attending your classes or or completing your assignments or any kind of preparation. No
314140	321700	Yeah, you want your students to fail just all caps that shit staff are encouraged not to use the word don't where possible
321860	322860	While
322860	325740	Overusing the word do is also discouraged
325780	332620	So you quite literally can't give any direction at all because if you can't tell someone to do something
332620	336780	You can't tell someone to to don't do something. What does that leave?
337100	343220	That's basically the entirety of human action an anonymous staff member told the Daily Express that the staff
343340	349440	Bulked at being asked to treat intelligent students like children. We are not doing our students any favors or this kind of nonsense
349440	352200	They told the newspaper. Absolutely. They're absolutely right
352720	360000	However, the university's vice chancellor professor Margaret a house said that press coverage had been overblown and that the guidelines in the memo was drawn
360000	363680	From national best practice teaching guidelines. Well, guess what?
364400	369120	Those national best practice teaching guidelines. They're fucking wrong
369440	375400	Let's talk about something else that is just blatantly false meet the woman bringing social justice to astrology
375760	381040	Well astrology is already a nonsense field so if you want to add more nonsense into it
381040	383040	I guess there's no harm, right?
383280	388600	Chani Nicholas is transforming horoscopes from quips about finding true love and stumbling into financial good fortune
389080	392280	To pointed calls to action. The future is female
392720	395740	I'm sorry lady, but you're not gonna be the one who makes it to Mars
395920	401120	She's transforming horoscopes into calls to action with a left-leaning social justice agenda
401560	408280	Based in LA, of course, she's fucking based in LA. She weaves activism into the majority of her writing. I mean
409400	414040	You could you could just write this stuff at this point man. All these people are like this
414240	419200	I'm basically an angry feminist who just happens to be into astrology and healing. Yeah, no shit
419200	422960	It's like those witches from a few weeks ago who are casting spells against Donald Trump
422960	428840	Here's an example of one of her horoscopes when a society chooses protection for some while denying dignity for all
428960	430960	We have forsaken the soul of the world
431660	439020	Imagine breaking open a fortune cookie and instead of getting any kind of advice about your life you get this it's like well
439980	445580	Fine, but what am I supposed to do about it? Like I can't do anything. I'm I'm just getting my Chinese food
445580	449880	I'm not I'm not capable of changing shit like this following the 2016 presidential election
449880	454820	These people wrote a piece suggesting that the outcome of the vote would be attributed to the fact that the month before
455300	461160	Aggressive Mars and power monger Pluto were both in Capricorn the sign that rules the patriarchy
461220	466500	This is all fucking stupidity. However, if the heavens themselves are against your ideology
467340	472960	It's time to give up. Let's skip across the pond and see my friend Sargon of Akkad get
473800	477620	Get dragged by the Kent anti-racism network
478220	483100	Cancel the far-right Sargon of Akkad meeting at the University of Kent. Apparently it's still going on
483140	484500	It's happening on on Wednesday
